country_name,week,category,weekly_rank,show_title,cumulative_weeks_in_top_10
Martinique,2023-12-31,TV,5,War: Wrath and Revenge,1
Martinique,2023-12-31,TV,6,Gyeongseong Creature,1
Martinique,2023-12-31,TV,7,Obliterated,5
Martinique,2023-12-31,TV,8,Yu Yu Hakusho,3
Martinique,2023-12-31,TV,9,The Rookie,3
Martinique,2023-12-31,TV,10,As the Crow Flies,2
Martinique,2023-12-24,Films,1,Rebel Moon — Part One: A Child of Fire,1
Martinique,2023-12-24,Films,2,Leave the World Behind,3
Martinique,2023-12-24,Films,3,Chicken Run: Dawn of the Nugget,2
Martinique,2023-12-24,Films,4,Gone Baby Gone,1
Martinique,2023-12-24,Films,5,Blood Vessel,2
Martinique,2023-12-24,Films,6,Dr. Seuss' The Grinch,3
Martinique,2023-12-24,Films,7,The Boy in the Striped Pajamas,1
Martinique,2023-12-24,Films,8,The Fate of the Furious,3
Martinique,2023-12-24,Films,9,Leo,4
Martinique,2023-12-24,Films,10,Limitless,2
Martinique,2023-12-24,TV,1,Yoh! Christmas,2
Martinique,2023-12-24,TV,2,Yu Yu Hakusho,2
Martinique,2023-12-24,TV,3,My Life With the Walter Boys,3
Martinique,2023-12-24,TV,4,High Tides,3
Martinique,2023-12-24,TV,5,The Rookie,2
Martinique,2023-12-24,TV,6,Obliterated,4
Martinique,2023-12-24,TV,7,As the Crow Flies,1
Martinique,2023-12-24,TV,8,Blood Coast,3
Martinique,2023-12-24,TV,9,Dubai Bling,2
Martinique,2023-12-24,TV,10,As the Crow Flies,3
Martinique,2023-12-17,Films,1,Leave the World Behind,2
Martinique,2023-12-17,Films,2,Blood Vessel,1
Martinique,2023-12-17,Films,3,The Fate of the Furious,2
Martinique,2023-12-17,Films,4,Limitless,1
Martinique,2023-12-17,Films,5,Chicken Run: Dawn of the Nugget,1
Martinique,2023-12-17,Films,6,Furious 7,2
Martinique,2023-12-17,Films,7,Family Switch,3
Martinique,2023-12-17,Films,8,The Little Things,3
Martinique,2023-12-17,Films,9,Fast Five,2
Martinique,2023-12-17,Films,10,Fast & Furious 6,1
Martinique,2023-12-17,TV,1,My Life With the Walter Boys,2
Martinique,2023-12-17,TV,2,Yu Yu Hakusho,1
Martinique,2023-12-17,TV,3,Obliterated,3
Martinique,2023-12-17,TV,4,Yoh! Christmas,1
Martinique,2023-12-17,TV,5,High Tides,2
Martinique,2023-12-17,TV,6,Blood Coast,2
Martinique,2023-12-17,TV,7,The Rookie,1
Martinique,2023-12-17,TV,8,A Nearly Normal Family,4
Martinique,2023-12-17,TV,9,True Beauty,1
Martinique,2023-12-17,TV,10,Dubai Bling,1
Martinique,2023-12-10,Films,1,Leave the World Behind,1
Martinique,2023-12-10,Films,2,The Fate of the Furious,1
Martinique,2023-12-10,Films,3,The Little Things,2
Martinique,2023-12-10,Films,4,Family Switch,2
Martinique,2023-12-10,Films,5,The Fast and the Furious,1
Martinique,2023-12-10,Films,6,Catering Christmas,2
Martinique,2023-12-10,Films,7,Fast Five,1
Martinique,2023-12-10,Films,8,2 Fast 2 Furious,1
Martinique,2023-12-10,Films,9,Furious 7,1
Martinique,2023-12-10,Films,10,Leo,3
Martinique,2023-12-10,TV,1,Obliterated,2
Martinique,2023-12-10,TV,2,My Life With the Walter Boys,1
Martinique,2023-12-10,TV,3,Blood Coast,1
Martinique,2023-12-10,TV,4,A Nearly Normal Family,3
Martinique,2023-12-10,TV,5,Squid Game: The Challenge,3
Martinique,2023-12-10,TV,6,Bad Surgeon: Love Under the Knife,2
Martinique,2023-12-10,TV,7,Sweet Home,1
Martinique,2023-12-10,TV,8,Criminal Code,4
Martinique,2023-12-10,TV,9,High Tides,1
Martinique,2023-12-10,TV,10,Sweet Home,1
Martinique,2023-12-03,Films,1,Family Switch,1
Martinique,2023-12-03,Films,2,Leo,2
Martinique,2023-12-03,Films,3,Beast (English),2
Martinique,2023-12-03,Films,4,Last Call for Istanbul,2
Martinique,2023-12-03,Films,5,The Little Things,1
Martinique,2023-12-03,Films,6,"Marry Me, Dude",1
Martinique,2023-12-03,Films,7,Catering Christmas,1
Martinique,2023-12-03,Films,8,Best. Christmas. Ever!,3
Martinique,2023-12-03,Films,9,Santa Claus Is a Stinker,1
Martinique,2023-12-03,Films,10,The Queenstown Kings,2
Martinique,2023-12-03,TV,1,Obliterated,1
Martinique,2023-12-03,TV,2,A Nearly Normal Family,2
Martinique,2023-12-03,TV,3,Squid Game: The Challenge,2
Martinique,2023-12-03,TV,4,Criminal Code,3
Martinique,2023-12-03,TV,5,Olóládé,2
Martinique,2023-12-03,TV,6,Bad Surgeon: Love Under the Knife,1
Martinique,2023-12-03,TV,7,The Looney Tunes Show,2
Martinique,2023-12-03,TV,8,Onmyoji,1
Martinique,2023-12-03,TV,9,CoComelon Lane,2
Martinique,2023-12-03,TV,10,My Demon,2
Mauritius,2023-12-31,Films,1,Rebel Moon — Part One: A Child of Fire,2
Mauritius,2023-12-31,Films,2,Curry & Cyanide - The Jolly Joseph Case,1
Mauritius,2023-12-31,Films,3,Sajini Shinde Ka Viral Video,2
Mauritius,2023-12-31,Films,4,Kho Gaye Hum Kahan,1
Mauritius,2023-12-31,Films,5,Love Again,1
Mauritius,2023-12-31,Films,6,Top Gun: Maverick,2
Mauritius,2023-12-31,Films,7,A Vampire in the Family,1
Mauritius,2023-12-31,Films,8,Pretty Woman,1
Mauritius,2023-12-31,Films,9,Spider-Man: Across the Spider-Verse,1
Mauritius,2023-12-31,Films,10,The Book of Life,1
Mauritius,2023-12-31,TV,1,Berlin,1
Mauritius,2023-12-31,TV,2,The Manny,1
Mauritius,2023-12-31,TV,3,My Life With the Walter Boys,4
Mauritius,2023-12-31,TV,4,Gyeongseong Creature,1
Mauritius,2023-12-31,TV,5,Obliterated,5
Mauritius,2023-12-31,TV,6,Yu Yu Hakusho,3
Mauritius,2023-12-31,TV,7,Yoh! Christmas,3
Mauritius,2023-12-31,TV,8,Dubai Bling,3
Mauritius,2023-12-31,TV,9,My Demon,6
Mauritius,2023-12-31,TV,10,Young Sheldon,2
Mauritius,2023-12-24,Films,1,Rebel Moon — Part One: A Child of Fire,1
Mauritius,2023-12-24,Films,2,Leave the World Behind,3
Mauritius,2023-12-24,Films,3,Top Gun: Maverick,1
Mauritius,2023-12-24,Films,4,Chicken Run: Dawn of the Nugget,1
Mauritius,2023-12-24,Films,5,Keeping Up with the Joneses,1
Mauritius,2023-12-24,Films,6,Dr. Seuss' The Grinch,3
Mauritius,2023-12-24,Films,7,The Fate of the Furious,3
Mauritius,2023-12-24,Films,8,Sajini Shinde Ka Viral Video,1
Mauritius,2023-12-24,Films,9,Christmas as Usual,2
Mauritius,2023-12-24,Films,10,Furious 7,2
Mauritius,2023-12-24,TV,1,Yu Yu Hakusho,2
Mauritius,2023-12-24,TV,2,My Life With the Walter Boys,3
Mauritius,2023-12-24,TV,3,Obliterated,4
Mauritius,2023-12-24,TV,4,Yoh! Christmas,2
Mauritius,2023-12-24,TV,5,Trevor Noah: Where Was I,1
Mauritius,2023-12-24,TV,6,Dubai Bling,2
Mauritius,2023-12-24,TV,7,High Tides,2
Mauritius,2023-12-24,TV,8,Young Sheldon,1
Mauritius,2023-12-24,TV,9,Car Masters: Rust to Riches,1
Mauritius,2023-12-24,TV,10,My Demon,5
Mauritius,2023-12-17,Films,1,Leave the World Behind,2
Mauritius,2023-12-17,Films,2,Underwater,1
Mauritius,2023-12-17,Films,3,The Fate of the Furious,2
Mauritius,2023-12-17,Films,4,The Archies,2
Mauritius,2023-12-17,Films,5,Christmas as Usual,1
Mauritius,2023-12-17,Films,6,Dhak Dhak,1
Mauritius,2023-12-17,Films,7,Fast Five,2
Mauritius,2023-12-17,Films,8,Furious 7,1
Mauritius,2023-12-17,Films,9,Fast & Furious 6,1
Mauritius,2023-12-17,Films,10,Family Switch,3
Mauritius,2023-12-17,TV,1,My Life With the Walter Boys,2
Mauritius,2023-12-17,TV,2,Obliterated,3
Mauritius,2023-12-17,TV,3,Yu Yu Hakusho,1
Mauritius,2023-12-17,TV,4,High Tides,1
Mauritius,2023-12-17,TV,5,Dubai Bling,1
Mauritius,2023-12-17,TV,6,My Demon,4
Mauritius,2023-12-17,TV,7,Yoh! Christmas,1
Mauritius,2023-12-17,TV,8,Blood Coast,2
Mauritius,2023-12-17,TV,9,Single’s Inferno,1
Mauritius,2023-12-17,TV,10,Squid Game: The Challenge,4
Mauritius,2023-12-10,Films,1,Leave the World Behind,1
Mauritius,2023-12-10,Films,2,The Fate of the Furious,1
Mauritius,2023-12-10,Films,3,Family Switch,2
Mauritius,2023-12-10,Films,4,The Archies,1
Mauritius,2023-12-10,Films,5,The Fast and the Furious,1
Mauritius,2023-12-10,Films,6,Mission Raniganj: The Great Bharat Rescue,2
Mauritius,2023-12-10,Films,7,Fast Five,1
Mauritius,2023-12-10,Films,8,2 Fast 2 Furious,1
Mauritius,2023-12-10,Films,9,Thank You for Coming,2
Mauritius,2023-12-10,Films,10,Catering Christmas,1
Mauritius,2023-12-10,TV,1,Obliterated,2
Mauritius,2023-12-10,TV,2,My Life With the Walter Boys,1
Mauritius,2023-12-10,TV,3,Squid Game: The Challenge,3
Mauritius,2023-12-10,TV,4,Blood Coast,1
Mauritius,2023-12-10,TV,5,My Demon,3
Mauritius,2023-12-10,TV,6,A Nearly Normal Family,3
Mauritius,2023-12-10,TV,7,Sweet Home,2
Mauritius,2023-12-10,TV,8,The Railway Men - The Untold Story Of Bhopal 1984,4
Mauritius,2023-12-10,TV,9,Bad Surgeon: Love Under the Knife,2
Mauritius,2023-12-10,TV,10,Sweet Home,1
Mauritius,2023-12-03,Films,1,Leo (Hindi),1
Mauritius,2023-12-03,Films,2,Family Switch,1
Mauritius,2023-12-03,Films,3,Mission Raniganj: The Great Bharat Rescue,1
Mauritius,2023-12-03,Films,4,Last Call for Istanbul,2
Mauritius,2023-12-03,Films,5,Beast (English),1
Mauritius,2023-12-03,Films,6,Leo,2
Mauritius,2023-12-03,Films,7,Thank You for Coming,1
Mauritius,2023-12-03,Films,8,Leo (Tamil),1
Mauritius,2023-12-03,Films,9,G.I. Joe: Retaliation,2
Mauritius,2023-12-03,Films,10,The Boss Baby: Family Business,1
Mauritius,2023-12-03,TV,1,Obliterated,1
Mauritius,2023-12-03,TV,2,Squid Game: The Challenge,2
Mauritius,2023-12-03,TV,3,A Nearly Normal Family,2
Mauritius,2023-12-03,TV,4,The Railway Men - The Untold Story Of Bhopal 1984,3
Mauritius,2023-12-03,TV,5,My Demon,2
Mauritius,2023-12-03,TV,6,Bad Surgeon: Love Under the Knife,1
Mauritius,2023-12-03,TV,7,Criminal Code,3
Mauritius,2023-12-03,TV,8,CoComelon Lane,2
Mauritius,2023-12-03,TV,9,Sweet Home,1
Mauritius,2023-12-03,TV,10,The Crown,3
Mexico,2023-12-31,Films,1,Rebel Moon — Part One: A Child of Fire,2
Mexico,2023-12-31,Films,2,The Boss Baby: Family Business,1
Mexico,2023-12-31,Films,3,Pretty Woman,1
Mexico,2023-12-31,Films,4,The Book of Life,1
Mexico,2023-12-31,Films,5,How the Grinch Stole Christmas,13
Mexico,2023-12-31,Films,6,Leave the World Behind,4
Mexico,2023-12-31,Films,7,Leo,6
Mexico,2023-12-31,Films,8,Chicken Run: Dawn of the Nugget,3
Mexico,2023-12-31,Films,9,Good Will Hunting,2
Mexico,2023-12-31,Films,10,Familia,2
Mexico,2023-12-31,TV,1,The Manny,2
Mexico,2023-12-31,TV,2,Berlin,1
Mexico,2023-12-31,TV,3,True Beauty,3
Mexico,2023-12-31,TV,4,Cindy la Regia: The High School Years,2
Mexico,2023-12-31,TV,5,My Demon,5
Mexico,2023-12-31,TV,6,Nothing to See Here,7
Mexico,2023-12-31,TV,7,My Life With the Walter Boys,4
Mexico,2023-12-31,TV,8,Gyeongseong Creature,1
Mexico,2023-12-31,TV,9,Pokémon Concierge,1
Mexico,2023-12-31,TV,10,The Crown,6
Mexico,2023-12-24,Films,1,Chicken Run: Dawn of the Nugget,2
Mexico,2023-12-24,Films,2,Leave the World Behind,3
Mexico,2023-12-24,Films,3,Rebel Moon — Part One: A Child of Fire,1
Mexico,2023-12-24,Films,4,How the Grinch Stole Christmas,12
Mexico,2023-12-24,Films,5,Familia,1
Mexico,2023-12-24,Films,6,Leo,5
Mexico,2023-12-24,Films,7,Good Will Hunting,1
Mexico,2023-12-24,Films,8,The Marine,1
Mexico,2023-12-24,Films,9,The Lost City,2
Mexico,2023-12-24,Films,10,Gone Baby Gone,1
Mexico,2023-12-24,TV,1,True Beauty,2
Mexico,2023-12-24,TV,2,My Life With the Walter Boys,3
Mexico,2023-12-24,TV,3,Cindy la Regia: The High School Years,1
Mexico,2023-12-24,TV,4,My Demon,4
Mexico,2023-12-24,TV,5,Nothing to See Here,6
Mexico,2023-12-24,TV,6,The Crown,5
Mexico,2023-12-24,TV,7,The Manny,1
Mexico,2023-12-24,TV,8,Yu Yu Hakusho,2
Mexico,2023-12-24,TV,9,High Tides,2
Mexico,2023-12-24,TV,10,Car Masters: Rust to Riches,1
Mexico,2023-12-17,Films,1,Leave the World Behind,2
Mexico,2023-12-17,Films,2,Old,1
Mexico,2023-12-17,Films,3,Leo,4
Mexico,2023-12-17,Films,4,Chicken Run: Dawn of the Nugget,1
Mexico,2023-12-17,Films,5,Stolen Vacation,2
Mexico,2023-12-17,Films,6,Underwater,1
Mexico,2023-12-17,Films,7,How the Grinch Stole Christmas,11
Mexico,2023-12-17,Films,8,The Lost City,1
Mexico,2023-12-17,Films,9,Sonic the Hedgehog 2,3
Mexico,2023-12-17,Films,10,Family Switch,3
Mexico,2023-12-17,TV,1,True Beauty,1
Mexico,2023-12-17,TV,2,My Life With the Walter Boys,2
Mexico,2023-12-17,TV,3,Nothing to See Here,5
Mexico,2023-12-17,TV,4,My Demon,3
Mexico,2023-12-17,TV,5,Yu Yu Hakusho,1
Mexico,2023-12-17,TV,6,The Crown,4
Mexico,2023-12-17,TV,7,A Nearly Normal Family,4
Mexico,2023-12-17,TV,8,High Tides,1
Mexico,2023-12-17,TV,9,World War II: From the Frontlines,2
Mexico,2023-12-17,TV,10,Squid Game: The Challenge,4
Mexico,2023-12-10,Films,1,Leave the World Behind,1
Mexico,2023-12-10,Films,2,Leo,3
Mexico,2023-12-10,Films,3,Stolen Vacation,1
Mexico,2023-12-10,Films,4,Sonic the Hedgehog 2,2
Mexico,2023-12-10,Films,5,Nobody,1
Mexico,2023-12-10,Films,6,Family Switch,2
Mexico,2023-12-10,Films,7,The Fast and the Furious,1
Mexico,2023-12-10,Films,8,The Fate of the Furious,1
Mexico,2023-12-10,Films,9,Catering Christmas,2
Mexico,2023-12-10,Films,10,The Fast and the Furious: Tokyo Drift,1
Mexico,2023-12-10,TV,1,Nothing to See Here,4
Mexico,2023-12-10,TV,2,My Demon,2
Mexico,2023-12-10,TV,3,A Nearly Normal Family,3
Mexico,2023-12-10,TV,4,Squid Game: The Challenge,3
Mexico,2023-12-10,TV,5,My Life With the Walter Boys,1
Mexico,2023-12-10,TV,6,Bad Surgeon: Love Under the Knife,2
Mexico,2023-12-10,TV,7,Obliterated,2
Mexico,2023-12-10,TV,8,World War II: From the Frontlines,1
Mexico,2023-12-10,TV,9,Blood Coast,1
Mexico,2023-12-10,TV,10,Sweet Home,1
Mexico,2023-12-03,Films,1,Leo,2
Mexico,2023-12-03,Films,2,Family Switch,1
Mexico,2023-12-03,Films,3,Sonic the Hedgehog 2,1
Mexico,2023-12-03,Films,4,How the Grinch Stole Christmas,10
Mexico,2023-12-03,Films,5,Last Call for Istanbul,2
Mexico,2023-12-03,Films,6,The Three Musketeers: D'Artagnan,1
Mexico,2023-12-03,Films,7,Bee Movie,2
Mexico,2023-12-03,Films,8,Crime Diaries: The Celebrity Stylist,2
Mexico,2023-12-03,Films,9,Catering Christmas,1
Mexico,2023-12-03,Films,10,Best. Christmas. Ever!,3
Mexico,2023-12-03,TV,1,Nothing to See Here,3
Mexico,2023-12-03,TV,2,A Nearly Normal Family,2
Mexico,2023-12-03,TV,3,Squid Game: The Challenge,2
Mexico,2023-12-03,TV,4,Bad Surgeon: Love Under the Knife,1
Mexico,2023-12-03,TV,5,My Demon,1
Mexico,2023-12-03,TV,6,Obliterated,1
Mexico,2023-12-03,TV,7,Criminal Code,3
Mexico,2023-12-03,TV,8,The Crown,3
Mexico,2023-12-03,TV,9,Replacing Chef Chico,1
Mexico,2023-12-03,TV,10,The Looney Tunes Show,1
Morocco,2023-12-31,Films,1,Rebel Moon — Part One: A Child of Fire,2
Morocco,2023-12-31,Films,2,Leave the World Behind,4
Morocco,2023-12-31,Films,3,The Courier,2
Morocco,2023-12-31,Films,4,Curry & Cyanide - The Jolly Joseph Case,1
Morocco,2023-12-31,Films,5,Good Will Hunting,2
Morocco,2023-12-31,Films,6,A Vampire in the Family,1
Morocco,2023-12-31,Films,7,Jawan: Extended Cut,9
Morocco,2023-12-31,Films,8,Dr. Seuss' The Grinch,3
Morocco,2023-12-31,Films,9,Gone Baby Gone,2
Morocco,2023-12-31,Films,10,The Boy in the Striped Pajamas,2
Morocco,2023-12-31,TV,1,Berlin,1
Morocco,2023-12-31,TV,2,Captains of the World,1
Morocco,2023-12-31,TV,3,As the Crow Flies,3
Morocco,2023-12-31,TV,4,Dubai Bling,3
Morocco,2023-12-31,TV,5,Gyeongseong Creature,1
Morocco,2023-12-31,TV,6,The Manny,1
Morocco,2023-12-31,TV,7,Single’s Inferno,3
Morocco,2023-12-31,TV,8,As the Crow Flies,7
Morocco,2023-12-31,TV,9,My Life With the Walter Boys,4
Morocco,2023-12-31,TV,10,My Demon,6
Morocco,2023-12-24,Films,1,Leave the World Behind,3
Morocco,2023-12-24,Films,2,Rebel Moon — Part One: A Child of Fire,1
Morocco,2023-12-24,Films,3,Gone Baby Gone,1
Morocco,2023-12-24,Films,4,Good Will Hunting,1
Morocco,2023-12-24,Films,5,The Courier,1
Morocco,2023-12-24,Films,6,Chicken Run: Dawn of the Nugget,2
Morocco,2023-12-24,Films,7,Shaolin Soccer,1
Morocco,2023-12-24,Films,8,Jawan: Extended Cut,8
Morocco,2023-12-24,Films,9,Blood Vessel,2
Morocco,2023-12-24,Films,10,The Boy in the Striped Pajamas,1
Morocco,2023-12-24,TV,1,As the Crow Flies,2
Morocco,2023-12-24,TV,2,Dubai Bling,2
Morocco,2023-12-24,TV,3,Yu Yu Hakusho,2
Morocco,2023-12-24,TV,4,My Life With the Walter Boys,3
Morocco,2023-12-24,TV,5,As the Crow Flies,6
Morocco,2023-12-24,TV,6,Single’s Inferno,2
Morocco,2023-12-24,TV,7,Blood Coast,3
Morocco,2023-12-24,TV,8,My Demon,5
Morocco,2023-12-24,TV,9,Obliterated,4
Morocco,2023-12-24,TV,10,High Tides,2
Morocco,2023-12-17,Films,1,Leave the World Behind,2
Morocco,2023-12-17,Films,2,Blood Vessel,1
Morocco,2023-12-17,Films,3,The Fate of the Furious,2
Morocco,2023-12-17,Films,4,Predestination,1
Morocco,2023-12-17,Films,5,Jawan: Extended Cut,7
Morocco,2023-12-17,Films,6,Family Switch,3
Morocco,2023-12-17,Films,7,Chicken Run: Dawn of the Nugget,1
Morocco,2023-12-17,Films,8,Last Call for Istanbul,4
Morocco,2023-12-17,Films,9,Furious 7,2
Morocco,2023-12-17,Films,10,Leo,4
Morocco,2023-12-17,TV,1,Dubai Bling,1
Morocco,2023-12-17,TV,2,Blood Coast,2
Morocco,2023-12-17,TV,3,My Life With the Walter Boys,2
Morocco,2023-12-17,TV,4,As the Crow Flies,1
Morocco,2023-12-17,TV,5,Obliterated,3
Morocco,2023-12-17,TV,6,Single’s Inferno,1
Morocco,2023-12-17,TV,7,My Demon,4
Morocco,2023-12-17,TV,8,Yu Yu Hakusho,1
Morocco,2023-12-17,TV,9,Squid Game: The Challenge,4
Morocco,2023-12-17,TV,10,High Tides,1
Morocco,2023-12-10,Films,1,Leave the World Behind,1
Morocco,2023-12-10,Films,2,Family Switch,2
Morocco,2023-12-10,Films,3,The Fate of the Furious,1
Morocco,2023-12-10,Films,4,Last Call for Istanbul,3
Morocco,2023-12-10,Films,5,The Lost City,2
Morocco,2023-12-10,Films,6,Jawan: Extended Cut,6
Morocco,2023-12-10,Films,7,Ambulance,3
Morocco,2023-12-10,Films,8,Catering Christmas,1
Morocco,2023-12-10,Films,9,Leo,3
Morocco,2023-12-10,Films,10,Furious 7,1
Morocco,2023-12-10,TV,1,Obliterated,2
Morocco,2023-12-10,TV,2,Blood Coast,1
Morocco,2023-12-10,TV,3,Squid Game: The Challenge,3
Morocco,2023-12-10,TV,4,My Demon,3
Morocco,2023-12-10,TV,5,A Nearly Normal Family,3
Morocco,2023-12-10,TV,6,My Life With the Walter Boys,1
Morocco,2023-12-10,TV,7,Sweet Home,2
Morocco,2023-12-10,TV,8,Bad Surgeon: Love Under the Knife,2
Morocco,2023-12-10,TV,9,Criminal Code,4
Morocco,2023-12-10,TV,10,Lupin,10
Morocco,2023-12-03,Films,1,Last Call for Istanbul,2
Morocco,2023-12-03,Films,2,Ambulance,2
Morocco,2023-12-03,Films,3,Jawan: Extended Cut,5
Morocco,2023-12-03,Films,4,Family Switch,1
Morocco,2023-12-03,Films,5,The Bad Guys,1
Morocco,2023-12-03,Films,6,Leo,2
Morocco,2023-12-03,Films,7,The Lost City,1
Morocco,2023-12-03,Films,8,All-Time High,3
Morocco,2023-12-03,Films,9,The Killer,4
Morocco,2023-12-03,Films,10,Honest Thief,1
Morocco,2023-12-03,TV,1,Squid Game: The Challenge,2
Morocco,2023-12-03,TV,2,Obliterated,1
Morocco,2023-12-03,TV,3,A Nearly Normal Family,2
Morocco,2023-12-03,TV,4,My Demon,2
Morocco,2023-12-03,TV,5,Criminal Code,3
Morocco,2023-12-03,TV,6,Bad Surgeon: Love Under the Knife,1
Morocco,2023-12-03,TV,7,Lupin,9
Morocco,2023-12-03,TV,8,Crashing Eid,3
Morocco,2023-12-03,TV,9,Sweet Home,1
Morocco,2023-12-03,TV,10,The Crown,3
Netherlands,2023-12-31,Films,1,Rebel Moon — Part One: A Child of Fire,2
Netherlands,2023-12-31,Films,2,Top Gun: Maverick,2
Netherlands,2023-12-31,Films,3,Leave the World Behind,4
Netherlands,2023-12-31,Films,4,Kandahar,3
Netherlands,2023-12-31,Films,5,Dr. Seuss' The Grinch,2
Netherlands,2023-12-31,Films,6,How the Grinch Stole Christmas,6
Netherlands,2023-12-31,Films,7,Pretty Woman,1
Netherlands,2023-12-31,Films,8,Bellinga's: Vakantie Op Stelten,1
Netherlands,2023-12-31,Films,9,Paw Patrol: The Movie,8
Netherlands,2023-12-31,Films,10,Love Actually,1
Netherlands,2023-12-31,TV,1,Ricky Gervais: Armageddon,1
Netherlands,2023-12-31,TV,2,Berlin,1
Netherlands,2023-12-31,TV,3,My Life With the Walter Boys,4
Netherlands,2023-12-31,TV,4,The Crown,7
Netherlands,2023-12-31,TV,5,Fireplace 4K: Crackling Birchwood from Fireplace for Your Home,2
Netherlands,2023-12-31,TV,6,A Nearly Normal Family,6
Netherlands,2023-12-31,TV,7,The Golden Hour,8
Netherlands,2023-12-31,TV,8,Obliterated,5
Netherlands,2023-12-31,TV,9,Blood Coast,4
Netherlands,2023-12-31,TV,10,Fireplace 4K: Classic Crackling Fireplace from Fireplace for Your Home,1
Netherlands,2023-12-24,Films,1,Kandahar,2
Netherlands,2023-12-24,Films,2,Rebel Moon — Part One: A Child of Fire,1
Netherlands,2023-12-24,Films,3,Leave the World Behind,3
Netherlands,2023-12-24,Films,4,Top Gun: Maverick,1
Netherlands,2023-12-24,Films,5,Good Will Hunting,1
Netherlands,2023-12-24,Films,6,Dr. Seuss' The Grinch,1
Netherlands,2023-12-24,Films,7,Chicken Run: Dawn of the Nugget,2
Netherlands,2023-12-24,Films,8,How the Grinch Stole Christmas,5
Netherlands,2023-12-24,Films,9,Catering Christmas,4
Netherlands,2023-12-24,Films,10,Gone Baby Gone,2
Netherlands,2023-12-24,TV,1,The Crown,6
Netherlands,2023-12-24,TV,2,My Life With the Walter Boys,3
Netherlands,2023-12-24,TV,3,Trevor Noah: Where Was I,1
Netherlands,2023-12-24,TV,4,Blood Coast,3
Netherlands,2023-12-24,TV,5,A Nearly Normal Family,5
Netherlands,2023-12-24,TV,6,Dubai Bling,2
Netherlands,2023-12-24,TV,7,Obliterated,4
Netherlands,2023-12-24,TV,8,World War II: From the Frontlines,3
Netherlands,2023-12-24,TV,9,The Rookie,3
Netherlands,2023-12-24,TV,10,Fireplace 4K: Crackling Birchwood from Fireplace for Your Home,1
Netherlands,2023-12-17,Films,1,Leave the World Behind,2
Netherlands,2023-12-17,Films,2,Kandahar,1
Netherlands,2023-12-17,Films,3,Love Again,1
Netherlands,2023-12-17,Films,4,Catering Christmas,3
Netherlands,2023-12-17,Films,5,Family Switch,3
Netherlands,2023-12-17,Films,6,Proud Mary,1
Netherlands,2023-12-17,Films,7,B&B Merry,2
Netherlands,2023-12-17,Films,8,Predestination,1
Netherlands,2023-12-17,Films,9,Leo,4
Netherlands,2023-12-17,Films,10,Chicken Run: Dawn of the Nugget,1
Netherlands,2023-12-17,TV,1,My Life With the Walter Boys,2
Netherlands,2023-12-17,TV,2,The Crown,5
Netherlands,2023-12-17,TV,3,Blood Coast,2
Netherlands,2023-12-17,TV,4,World War II: From the Frontlines,2
Netherlands,2023-12-17,TV,5,A Nearly Normal Family,4
Netherlands,2023-12-17,TV,6,Obliterated,3
Netherlands,2023-12-17,TV,7,Dubai Bling,1
Netherlands,2023-12-17,TV,8,The Rookie,2
Netherlands,2023-12-17,TV,9,Ferry: The Series,7
Netherlands,2023-12-17,TV,10,Squid Game: The Challenge,4
Netherlands,2023-12-10,Films,1,Leave the World Behind,1
Netherlands,2023-12-10,Films,2,Catering Christmas,2
Netherlands,2023-12-10,Films,3,Family Switch,2
Netherlands,2023-12-10,Films,4,B&B Merry,1
Netherlands,2023-12-10,Films,5,Leo,3
Netherlands,2023-12-10,Films,6,A Merry Christmas Wish,2
Netherlands,2023-12-10,Films,7,Christmas as Usual,1
Netherlands,2023-12-10,Films,8,A Brush with Christmas,1
Netherlands,2023-12-10,Films,9,Fall Into Winter,1
Netherlands,2023-12-10,Films,10,The Fast and the Furious,1
Netherlands,2023-12-10,TV,1,A Nearly Normal Family,3
Netherlands,2023-12-10,TV,2,My Life With the Walter Boys,1
Netherlands,2023-12-10,TV,3,Obliterated,2
Netherlands,2023-12-10,TV,4,Blood Coast,1
Netherlands,2023-12-10,TV,5,Squid Game: The Challenge,3
Netherlands,2023-12-10,TV,6,Ferry: The Series,6
Netherlands,2023-12-10,TV,7,The Crown,4
Netherlands,2023-12-10,TV,8,World War II: From the Frontlines,1
Netherlands,2023-12-10,TV,9,The Rookie,1
Netherlands,2023-12-10,TV,10,Bad Surgeon: Love Under the Knife,2
Netherlands,2023-12-03,Films,1,Family Switch,1
Netherlands,2023-12-03,Films,2,Leo,2
Netherlands,2023-12-03,Films,3,Liefde Zonder Grenzen,1
Netherlands,2023-12-03,Films,4,Last Call for Istanbul,2
Netherlands,2023-12-03,Films,5,Catering Christmas,1
Netherlands,2023-12-03,Films,6,Best. Christmas. Ever!,3
Netherlands,2023-12-03,Films,7,The Killer,4
Netherlands,2023-12-03,Films,8,Paw Patrol: The Movie,7
Netherlands,2023-12-03,Films,9,Spider-Man: Across the Spider-Verse,1
Netherlands,2023-12-03,Films,10,A Merry Christmas Wish,1
Netherlands,2023-12-03,TV,1,A Nearly Normal Family,2
Netherlands,2023-12-03,TV,2,Squid Game: The Challenge,2
Netherlands,2023-12-03,TV,3,Ferry: The Series,5
Netherlands,2023-12-03,TV,4,The Crown,3
Netherlands,2023-12-03,TV,5,Obliterated,1
